frame,timestamp,landmark_name,x,y,z,visibility
3,0.08921916762122949,right_shoulder,0.6007270216941833,0.3361809551715851,0.03355422616004944,0.999664306640625
3,0.08921916762122949,left_hip,0.5216512680053711,0.6475688219070435,0.0031959437765181065,0.9956071972846985
3,0.08921916762122949,right_hip,0.5889105796813965,0.6440932154655457,-0.003767194226384163,0.9950560927391052
3,0.08921916762122949,left_knee,0.5225789546966553,0.8711742758750916,0.04916539415717125,0.7115845084190369
3,0.08921916762122949,right_knee,0.6130448579788208,0.8601655960083008,0.04285844415426254,0.7433320879936218
3,0.08921916762122949,left_ankle,0.5113634467124939,1.0774784088134766,0.08799028396606445,0.5781224370002747
3,0.08921916762122949,right_ankle,0.631235659122467,1.0774924755096436,0.0691705122590065,0.5625936985015869
4,0.11895889016163931,left_shoulder,0.48430919647216797,0.34957703948020935,0.0028902471531182528,0.9993590712547302
4,0.11895889016163931,right_shoulder,0.6008445620536804,0.3362792432308197,0.02828352153301239,0.999663233757019
4,0.11895889016163931,left_hip,0.5223517417907715,0.6513517498970032,0.005539137404412031,0.9956287741661072
4,0.11895889016163931,right_hip,0.5887746214866638,0.6486331820487976,-0.006112922914326191,0.9951319694519043
4,0.11895889016163931,left_knee,0.522947371006012,0.8755319118499756,0.0525842010974884,0.6912184953689575
4,0.11895889016163931,right_knee,0.6130130290985107,0.8659824132919312,0.04253708943724632,0.7309675812721252
4,0.11895889016163931,left_ankle,0.5117896795272827,1.0826982259750366,0.09452982246875763,0.5584763288497925
4,0.11895889016163931,right_ankle,0.6307772397994995,1.083006501197815,0.06938371807336807,0.549180269241333
5,0.14869861270204915,left_shoulder,0.4844663143157959,0.34998559951782227,0.004404895938932896,0.9993242025375366
5,0.14869861270204915,right_shoulder,0.6011568307876587,0.3363051414489746,0.029988182708621025,0.9996610879898071
5,0.14869861270204915,left_hip,0.5226149559020996,0.6522603631019592,0.007519814185798168,0.9956110715866089
5,0.14869861270204915,right_hip,0.5887526869773865,0.649432361125946,-0.0081266388297081,0.9951688647270203
5,0.14869861270204915,left_knee,0.5229820013046265,0.8772940039634705,0.0532095842063427,0.670255720615387
5,0.14869861270204915,right_knee,0.6130639314651489,0.8664478659629822,0.040220700204372406,0.7195660471916199
5,0.14869861270204915,left_ankle,0.5117695331573486,1.0829055309295654,0.09290867298841476,0.5383562445640564
5,0.14869861270204915,right_ankle,0.6305167078971863,1.082123041152954,0.06800162047147751,0.5348681807518005
6,0.17843833524245897,left_shoulder,0.4845338463783264,0.35005292296409607,0.007452035788446665,0.9992756247520447
6,0.17843833524245897,right_shoulder,0.601431667804718,0.33613312244415283,0.03178451210260391,0.9996524453163147
6,0.17843833524245897,left_hip,0.5226407051086426,0.6521093249320984,0.006503330077975988,0.9954758882522583
6,0.17843833524245897,right_hip,0.5887728333473206,0.6486186981201172,-0.007095027714967728,0.9950721859931946
6,0.17843833524245897,left_knee,0.5229435563087463,0.8775291442871094,0.05307316407561302,0.6593031883239746
6,0.17843833524245897,right_knee,0.6131302714347839,0.8640210032463074,0.04007229208946228,0.7161211371421814
6,0.17843833524245897,left_ankle,0.5115283727645874,1.0824260711669922,0.08685880899429321,0.5250962972640991
6,0.17843833524245897,right_ankle,0.6312372088432312,1.0815588235855103,0.06308045238256454,0.5269591212272644
7,0.2081780577828688,left_shoulder,0.4842260181903839,0.35028892755508423,-0.0005568686174228787,0.9992359280586243
7,0.2081780577828688,right_shoulder,0.6016913056373596,0.33615854382514954,0.033812154084444046,0.9996417164802551
7,0.2081780577828688,left_hip,0.5224183797836304,0.6535562872886658,0.004934709519147873,0.9953831434249878
7,0.2081780577828688,right_hip,0.5889031291007996,0.6494966745376587,-0.0055474527180194855,0.9950236678123474
7,0.2081780577828688,left_knee,0.5225884318351746,0.8781514763832092,0.05026907101273537,0.6497153639793396
7,0.2081780577828688,right_knee,0.6133720278739929,0.8626345992088318,0.041322898119688034,0.710561990737915
7,0.2081780577828688,left_ankle,0.5113788843154907,1.0832951068878174,0.08044566214084625,0.5127351880073547
7,0.2081780577828688,right_ankle,0.6316771507263184,1.0834896564483643,0.06394787132740021,0.517947256565094
8,0.23791778032327862,left_shoulder,0.48409929871559143,0.3503093421459198,0.0014803227968513966,0.9991978406906128
8,0.23791778032327862,right_shoulder,0.6018220782279968,0.336050808429718,0.03510863706469536,0.9996328353881836
8,0.23791778032327862,left_hip,0.5224107503890991,0.6533238887786865,0.004828354809433222,0.9952313899993896
8,0.23791778032327862,right_hip,0.5889363288879395,0.6491928100585938,-0.005437946412712336,0.9949285984039307
8,0.23791778032327862,left_knee,0.5222450494766235,0.8783122301101685,0.05112598091363907,0.6397712230682373
8,0.23791778032327862,right_knee,0.6141893267631531,0.8662702441215515,0.040171872824430466,0.7061917781829834
8,0.23791778032327862,left_ankle,0.5109201669692993,1.0833537578582764,0.08547642081975937,0.5007200837135315
8,0.23791778032327862,right_ankle,0.6314435005187988,1.086795687675476,0.06352592259645462,0.5108085870742798
9,0.26765750286368845,left_shoulder,0.48393377661705017,0.35024458169937134,0.0037067232187837362,0.9991815090179443
9,0.26765750286368845,right_shoulder,0.6017728447914124,0.33592334389686584,0.035841528326272964,0.9996237754821777
9,0.26765750286368845,left_hip,0.5224336981773376,0.6530411243438721,0.0051645077764987946,0.9951121807098389
9,0.26765750286368845,right_hip,0.5886949896812439,0.6489413380622864,-0.005762381479144096,0.9948453903198242
9,0.26765750286368845,left_knee,0.522005021572113,0.8780909776687622,0.05064046010375023,0.6313337683677673
9,0.26765750286368845,right_knee,0.6143141984939575,0.8689712882041931,0.03757864981889725,0.7029102444648743
9,0.26765750286368845,left_ankle,0.5104047656059265,1.0842846632003784,0.08647089451551437,0.49253445863723755
9,0.26765750286368845,right_ankle,0.6311166286468506,1.0907318592071533,0.06157851591706276,0.5068243741989136
10,0.2973972254040983,left_shoulder,0.4838203489780426,0.34998008608818054,0.006629160139709711,0.9991587996482849
10,0.2973972254040983,right_shoulder,0.6017748117446899,0.33580082654953003,0.036665499210357666,0.9996146559715271
10,0.2973972254040983,left_hip,0.5224184989929199,0.6529701352119446,0.005580473225563765,0.9949663281440735
10,0.2973972254040983,right_hip,0.588620126247406,0.6488466262817383,-0.006170179694890976,0.994769811630249
10,0.2973972254040983,left_knee,0.5217161774635315,0.8778040409088135,0.050690535455942154,0.6320415735244751
10,0.2973972254040983,right_knee,0.6148510575294495,0.8685969114303589,0.03550977632403374,0.707196831703186
10,0.2973972254040983,left_ankle,0.5094360113143921,1.084449291229248,0.08547475188970566,0.4919287860393524
10,0.2973972254040983,right_ankle,0.6322625875473022,1.092888593673706,0.057165373116731644,0.5112314820289612
11,0.3271369479445081,left_shoulder,0.4836275279521942,0.34968215227127075,0.01006575021892786,0.9991444945335388
11,0.3271369479445081,right_shoulder,0.601885974407196,0.3357982635498047,0.037152696400880814,0.9996037483215332
11,0.3271369479445081,left_hip,0.5223798155784607,0.6527456045150757,0.0068518188782036304,0.9948968887329102
11,0.3271369479445081,right_hip,0.5886691808700562,0.6486637592315674,-0.007435363717377186,0.9947181940078735
11,0.3271369479445081,left_knee,0.5214987397193909,0.8775743246078491,0.05057581141591072,0.6389288306236267
11,0.3271369479445081,right_knee,0.6151806116104126,0.8678758144378662,0.034556999802589417,0.7147098183631897
11,0.3271369479445081,left_ankle,0.5086567997932434,1.0852773189544678,0.0822102352976799,0.4956113398075104
11,0.3271369479445081,right_ankle,0.6328729391098022,1.0927263498306274,0.052399154752492905,0.5185562372207642
12,0.35687667048491795,left_shoulder,0.4833334684371948,0.34944650530815125,0.010471470654010773,0.999127984046936
12,0.35687667048491795,right_shoulder,0.6019147038459778,0.3357263505458832,0.03738280013203621,0.9995969533920288
12,0.35687667048491795,left_hip,0.5223373174667358,0.6525579690933228,0.007548320572823286,0.9948512315750122
12,0.35687667048491795,right_hip,0.5889207124710083,0.6485177278518677,-0.008146735839545727,0.9946960806846619
12,0.35687667048491795,left_knee,0.5214347243309021,0.877520740032196,0.050472281873226166,0.6484967470169067
12,0.35687667048491795,right_knee,0.6156284809112549,0.8675305843353271,0.03521155193448067,0.7240174412727356
12,0.35687667048491795,left_ankle,0.5083912014961243,1.0855133533477783,0.07544182986021042,0.4998380243778229
12,0.35687667048491795,right_ankle,0.6340179443359375,1.0919045209884644,0.050503019243478775,0.5264973640441895
13,0.3866163930253278,left_shoulder,0.4832049608230591,0.34888598322868347,0.009925797581672668,0.9991263151168823
13,0.3866163930253278,right_shoulder,0.6019454002380371,0.3356620967388153,0.039602767676115036,0.999593198299408
13,0.3866163930253278,left_hip,0.5221565365791321,0.6521707773208618,0.007084566168487072,0.9948529005050659
13,0.3866163930253278,right_hip,0.5891571044921875,0.6481848359107971,-0.007691916543990374,0.994706392288208
13,0.3866163930253278,left_knee,0.5213573575019836,0.8773831129074097,0.049065567553043365,0.6630670428276062
13,0.3866163930253278,right_knee,0.6156102418899536,0.8672072291374207,0.03674161061644554,0.7358006834983826
13,0.3866163930253278,left_ankle,0.5082587599754333,1.0852645635604858,0.06606391072273254,0.5099471807479858
13,0.3866163930253278,right_ankle,0.634956419467926,1.091037631034851,0.05052412673830986,0.5385022759437561
14,0.4163561155657376,left_shoulder,0.4832153618335724,0.3478393256664276,0.010307656601071358,0.9991326332092285
14,0.4163561155657376,right_shoulder,0.6020240187644958,0.3354842960834503,0.04682449623942375,0.9995905756950378
14,0.4163561155657376,left_hip,0.5221145749092102,0.650459885597229,0.005833581555634737,0.9948686957359314
14,0.4163561155657376,right_hip,0.5891785621643066,0.6466190218925476,-0.006445928011089563,0.9947260022163391
14,0.4163561155657376,left_knee,0.5213443040847778,0.8768912553787231,0.04419177398085594,0.6733911633491516
14,0.4163561155657376,right_knee,0.6153500080108643,0.8662289381027222,0.036921653896570206,0.7450472116470337
14,0.4163561155657376,left_ankle,0.5080292820930481,1.085334062576294,0.057344160974025726,0.517464280128479
14,0.4163561155657376,right_ankle,0.6356419920921326,1.0908493995666504,0.047954704612493515,0.5478830337524414
15,0.44609583810614745,left_shoulder,0.48322659730911255,0.34753578901290894,0.015579906292259693,0.9991351962089539
15,0.44609583810614745,right_shoulder,0.6024305820465088,0.33543485403060913,0.04967252537608147,0.9995869398117065
15,0.44609583810614745,left_hip,0.5221139788627625,0.6490480303764343,0.005973791237920523,0.9948782920837402
15,0.44609583810614745,right_hip,0.5892032384872437,0.6457048058509827,-0.0065823872573673725,0.9947448372840881
15,0.44609583810614745,left_knee,0.5212916731834412,0.876467764377594,0.04336897283792496,0.6830979585647583
15,0.44609583810614745,right_knee,0.614920437335968,0.8661295175552368,0.03492799401283264,0.7542751431465149
15,0.44609583810614745,left_ankle,0.5078714489936829,1.0854426622390747,0.05511121079325676,0.5234552621841431
15,0.44609583810614745,right_ankle,0.6361942887306213,1.0916178226470947,0.03965498134493828,0.5568327903747559
16,0.47583556064655724,left_shoulder,0.4832368791103363,0.3468860387802124,0.01772245392203331,0.9991391897201538
16,0.47583556064655724,right_shoulder,0.6025879979133606,0.3352106809616089,0.054978277534246445,0.9995763301849365
16,0.47583556064655724,left_hip,0.5221081376075745,0.6471081376075745,0.005956977140158415,0.9948696494102478
16,0.47583556064655724,right_hip,0.5891698002815247,0.6439729332923889,-0.0065672313794493675,0.9947298765182495
16,0.47583556064655724,left_knee,0.5211012959480286,0.8762223720550537,0.03911110758781433,0.692810595035553
16,0.47583556064655724,right_knee,0.6162430047988892,0.8667144775390625,0.0341300368309021,0.7631682753562927
16,0.47583556064655724,left_ankle,0.507713258266449,1.0855381488800049,0.04764058440923691,0.5290591716766357
16,0.47583556064655724,right_ankle,0.6359331011772156,1.0922430753707886,0.03521221876144409,0.5643708109855652
17,0.5055752831869671,left_shoulder,0.4832131266593933,0.3463056981563568,0.018247241154313087,0.9991416931152344
17,0.5055752831869671,right_shoulder,0.6028394103050232,0.33511605858802795,0.05574161559343338,0.9995689988136292
17,0.5055752831869671,left_hip,0.5218735337257385,0.6464205980300903,0.005861722864210606,0.9948770999908447
17,0.5055752831869671,right_hip,0.5890780091285706,0.6433223485946655,-0.006471971981227398,0.9947317242622375
17,0.5055752831869671,left_knee,0.5208991765975952,0.8761259317398071,0.036581672728061676,0.7020692229270935
17,0.5055752831869671,right_knee,0.6170454621315002,0.8673632144927979,0.03416341170668602,0.7715296745300293
17,0.5055752831869671,left_ankle,0.5076655149459839,1.0859382152557373,0.04403286427259445,0.5347749590873718
17,0.5055752831869671,right_ankle,0.6359080672264099,1.0927958488464355,0.0340680256485939,0.5715343952178955
18,0.5353150057273769,left_shoulder,0.48312416672706604,0.3461676239967346,0.017657682299613953,0.9991390705108643
18,0.5353150057273769,right_shoulder,0.603085994720459,0.33512741327285767,0.055342983454465866,0.999560534954071
18,0.5353150057273769,left_hip,0.5216240286827087,0.6463348865509033,0.004629162140190601,0.9948970079421997
18,0.5353150057273769,right_hip,0.5889211893081665,0.6432052850723267,-0.005228096153587103,0.9947326183319092
18,0.5353150057273769,left_knee,0.5207026600837708,0.876053512096405,0.03493695333600044,0.7074096202850342
18,0.5353150057273769,right_knee,0.6172664761543274,0.8673399686813354,0.035611167550086975,0.7766270041465759
18,0.5353150057273769,left_ankle,0.5076481103897095,1.085896611213684,0.045096803456544876,0.5367035865783691
18,0.5353150057273769,right_ankle,0.6357566714286804,1.0922725200653076,0.03697581961750984,0.5741674900054932
19,0.5650547282677867,left_shoulder,0.4830102026462555,0.34611624479293823,0.01780245266854763,0.9991379976272583
19,0.5650547282677867,right_shoulder,0.603197455406189,0.33512574434280396,0.05463845655322075,0.9995503425598145
19,0.5650547282677867,left_hip,0.5213726162910461,0.6463724374771118,0.0045203655026853085,0.9949327111244202
19,0.5650547282677867,right_hip,0.5887588262557983,0.6432749032974243,-0.005115307401865721,0.9947236776351929
19,0.5650547282677867,left_knee,0.5206073522567749,0.8761427998542786,0.03500095754861832,0.7085307240486145
19,0.5650547282677867,right_knee,0.61722332239151,0.8673679828643799,0.0370202511548996,0.7787320613861084
19,0.5650547282677867,left_ankle,0.5076500177383423,1.086018681526184,0.04823438078165054,0.5352176427841187
19,0.5650547282677867,right_ankle,0.6350827217102051,1.0919102430343628,0.03978530317544937,0.5733421444892883
20,0.5947944508081966,left_shoulder,0.48287901282310486,0.3460348844528198,0.017420722171664238,0.9991393685340881
20,0.5947944508081966,right_shoulder,0.6032386422157288,0.33512261509895325,0.0540442168712616,0.9995415210723877
20,0.5947944508081966,left_hip,0.5212339758872986,0.6463696956634521,0.003822600468993187,0.9949692487716675
20,0.5947944508081966,right_hip,0.5886235237121582,0.6432603597640991,-0.004407635424286127,0.9947150349617004
20,0.5947944508081966,left_knee,0.5205552577972412,0.8761889934539795,0.034165188670158386,0.7093088626861572
20,0.5947944508081966,right_knee,0.6171942949295044,0.8672882914543152,0.03880546614527702,0.7796325087547302
20,0.5947944508081966,left_ankle,0.5076770782470703,1.0860763788223267,0.04952218756079674,0.5336343050003052
20,0.5947944508081966,right_ankle,0.6346638798713684,1.0918678045272827,0.04362652078270912,0.5710906386375427
21,0.6245341733486064,left_shoulder,0.48285675048828125,0.34594085812568665,0.02153739519417286,0.9991461038589478
21,0.6245341733486064,right_shoulder,0.6033018827438354,0.3350991904735565,0.0547972247004509,0.9995371103286743
21,0.6245341733486064,left_hip,0.5212406516075134,0.6460484266281128,0.003807657165452838,0.9949703812599182
21,0.6245341733486064,right_hip,0.5886116027832031,0.6425054669380188,-0.004390628542751074,0.9946756958961487
21,0.6245341733486064,left_knee,0.5205783247947693,0.8759489059448242,0.034648094326257706,0.7119637727737427
21,0.6245341733486064,right_knee,0.6161213517189026,0.8660093545913696,0.03848917782306671,0.7821807265281677
21,0.6245341733486064,left_ankle,0.5078727602958679,1.085932970046997,0.05055740103125572,0.5341154336929321
21,0.6245341733486064,right_ankle,0.6342981457710266,1.0916377305984497,0.04385334998369217,0.5718748569488525
22,0.6542738958890162,left_shoulder,0.4828600585460663,0.3458823561668396,0.019624317064881325,0.9991371631622314
22,0.6542738958890162,right_shoulder,0.6033213138580322,0.3350883424282074,0.054051078855991364,0.9995293617248535
22,0.6542738958890162,left_hip,0.5213894844055176,0.6460677981376648,0.0025825880002230406,0.9949408173561096
22,0.6542738958890162,right_hip,0.5886827707290649,0.642482578754425,-0.0031573243904858828,0.9946085810661316
22,0.6542738958890162,left_knee,0.520585298538208,0.8758631944656372,0.034934159368276596,0.7115730047225952
22,0.6542738958890162,right_knee,0.6158792972564697,0.8652116656303406,0.04140197113156319,0.78111332654953
22,0.6542738958890162,left_ankle,0.5081033110618591,1.085917592048645,0.05256757140159607,0.5316224694252014
22,0.6542738958890162,right_ankle,0.6341227889060974,1.090950846672058,0.05099746584892273,0.5680899024009705
23,0.6840136184294261,left_shoulder,0.4828455448150635,0.3457885980606079,0.01741231605410576,0.9991338849067688
23,0.6840136184294261,right_shoulder,0.6033254265785217,0.335016131401062,0.052162326872348785,0.9995264410972595
23,0.6840136184294261,left_hip,0.5214509963989258,0.6461297273635864,0.0018910286016762257,0.9949526190757751
23,0.6840136184294261,right_hip,0.5887764096260071,0.6424845457077026,-0.0024646816309541464,0.9945890307426453
23,0.6840136184294261,left_knee,0.5205946564674377,0.8758174180984497,0.03515369072556496,0.7137694954872131
23,0.6840136184294261,right_knee,0.6157357692718506,0.8644567728042603,0.04349054396152496,0.7815077900886536
23,0.6840136184294261,left_ankle,0.508172869682312,1.0858274698257446,0.0528826080262661,0.5315598249435425
23,0.6840136184294261,right_ankle,0.6341436505317688,1.0895253419876099,0.05327253416180611,0.565954864025116
24,0.7137533409698359,left_shoulder,0.4828421175479889,0.3456780016422272,0.010557794943451881,0.9991347789764404
24,0.7137533409698359,right_shoulder,0.603357195854187,0.33510464429855347,0.05173007771372795,0.9995244741439819
24,0.7137533409698359,left_hip,0.5214602947235107,0.6464132070541382,-0.0011242737527936697,0.994965136051178
24,0.7137533409698359,right_hip,0.5888683795928955,0.6426913142204285,0.0005620581796392798,0.9945805668830872
24,0.7137533409698359,left_knee,0.520546019077301,0.8758092522621155,0.03389609232544899,0.7177479863166809
24,0.7137533409698359,right_knee,0.6153416037559509,0.8640387654304504,0.04695367440581322,0.7819473743438721
24,0.7137533409698359,left_ankle,0.5082588791847229,1.0853321552276611,0.04883739724755287,0.5317624807357788
24,0.7137533409698359,right_ankle,0.6343486309051514,1.0442439317703247,0.05372796952724457,0.5630889534950256
25,0.7434930635102457,left_shoulder,0.48281151056289673,0.345533162355423,0.008477387018501759,0.9991353154182434
25,0.7434930635102457,right_shoulder,0.6033614873886108,0.3351426422595978,0.05110703781247139,0.9995253682136536
25,0.7434930635102457,left_hip,0.521289050579071,0.6467922925949097,-0.0013420681934803724,0.9950019717216492
25,0.7434930635102457,right_hip,0.5890207886695862,0.6436017751693726,0.0007755179540254176,0.9946166276931763
25,0.7434930635102457,left_knee,0.5202752351760864,0.8761178851127625,0.03396191447973251,0.7240797877311707
25,0.7434930635102457,right_knee,0.6172219514846802,0.8642188906669617,0.048105958849191666,0.7851519584655762
25,0.7434930635102457,left_ankle,0.5082612037658691,1.0851919651031494,0.04756760597229004,0.5341580510139465
25,0.7434930635102457,right_ankle,0.6344088912010193,1.0604404211044312,0.05344009026885033,0.5636507272720337
26,0.7732327860506556,left_shoulder,0.48275670409202576,0.34527602791786194,0.010188519023358822,0.9991360306739807
26,0.7732327860506556,right_shoulder,0.6033431887626648,0.33514535427093506,0.05017274245619774,0.999524712562561
26,0.7732327860506556,left_hip,0.5211694836616516,0.6468861103057861,-0.0009120714967139065,0.9950166940689087
26,0.7732327860506556,right_hip,0.589021623134613,0.6438971161842346,0.0003505326749291271,0.9946316480636597
26,0.7732327860506556,left_knee,0.520118236541748,0.8763014078140259,0.03444674611091614,0.7248258590698242
26,0.7732327860506556,right_knee,0.6176977753639221,0.8647887110710144,0.04789528623223305,0.7843410968780518
26,0.7732327860506556,left_ankle,0.5082653164863586,1.0851826667785645,0.0493098609149456,0.5309064984321594
26,0.7732327860506556,right_ankle,0.6343265771865845,1.072202205657959,0.053206801414489746,0.5598285794258118
27,0.8029725085910654,left_shoulder,0.48271775245666504,0.3451575040817261,0.02469218336045742,0.9991495609283447
27,0.8029725085910654,right_shoulder,0.6032902002334595,0.33516135811805725,0.050153493881225586,0.999527633190155
27,0.8029725085910654,left_hip,0.5210098028182983,0.6463120579719543,0.003582941833883524,0.9950664639472961
27,0.8029725085910654,right_hip,0.5889236927032471,0.643347978591919,-0.004124755971133709,0.9946764707565308
27,0.8029725085910654,left_knee,0.5201030969619751,0.8754032254219055,0.03516283631324768,0.7284433245658875
27,0.8029725085910654,right_knee,0.6179284453392029,0.864856481552124,0.037745676934719086,0.7870497107505798
27,0.8029725085910654,left_ankle,0.5082672238349915,1.0845682621002197,0.04941774532198906,0.5319230556488037
27,0.8029725085910654,right_ankle,0.6343100666999817,1.0783871412277222,0.04125817120075226,0.5618143081665039
28,0.8327122311314752,left_shoulder,0.4826726019382477,0.34494057297706604,0.031960174441337585,0.9991558194160461
28,0.8327122311314752,right_shoulder,0.6031585931777954,0.3352338969707489,0.049157753586769104,0.9995307922363281
28,0.8327122311314752,left_hip,0.520675003528595,0.6460813283920288,0.008010520599782467,0.99510258436203
28,0.8327122311314752,right_hip,0.5888308882713318,0.6432178616523743,-0.00855420995503664,0.9947200417518616
28,0.8327122311314752,left_knee,0.52004474401474,0.8753520250320435,0.03703945502638817,0.7320276498794556
28,0.8327122311314752,right_knee,0.6183298230171204,0.8651583790779114,0.03068528138101101,0.7897118330001831
28,0.8327122311314752,left_ankle,0.5082488059997559,1.0845513343811035,0.050521861761808395,0.5327849984169006
28,0.8327122311314752,right_ankle,0.6343143582344055,1.0826083421707153,0.03450079262256622,0.5634428262710571
29,0.862451953671885,left_shoulder,0.4826321303844452,0.34472885727882385,0.03369686007499695,0.9991636872291565
29,0.862451953671885,right_shoulder,0.6028595566749573,0.3352687954902649,0.04779225215315819,0.9995304346084595
29,0.862451953671885,left_hip,0.5204547643661499,0.6458767652511597,0.00963547918945551,0.9951272010803223
29,0.862451953671885,right_hip,0.5884285569190979,0.6431152820587158,-0.010167602449655533,0.9947348833084106
29,0.862451953671885,left_knee,0.5200214982032776,0.8753200173377991,0.03984956070780754,0.7319539785385132
29,0.862451953671885,right_knee,0.6180425882339478,0.8652477860450745,0.028616733849048615,0.7883416414260864
29,0.862451953671885,left_ankle,0.5079558491706848,1.0842868089675903,0.059127308428287506,0.5303206443786621
29,0.862451953671885,right_ankle,0.6329593062400818,1.084036111831665,0.036378826946020126,0.5603725910186768
30,0.8921916762122949,left_shoulder,0.4826032519340515,0.3444158434867859,0.034184932708740234,0.9991750717163086
30,0.8921916762122949,right_shoulder,0.6027265191078186,0.3353041112422943,0.04783029481768608,0.9995328187942505
30,0.8921916762122949,left_hip,0.5201385021209717,0.6456815004348755,0.010053436271846294,0.9951941967010498
30,0.8921916762122949,right_hip,0.5883198380470276,0.6429397463798523,-0.01059765461832285,0.9947949647903442
30,0.8921916762122949,left_knee,0.5200128555297852,0.8752688765525818,0.04018950089812279,0.7339302897453308
30,0.8921916762122949,right_knee,0.6177987456321716,0.8653124570846558,0.02858073264360428,0.7891934514045715
30,0.8921916762122949,left_ankle,0.5078267455101013,1.0841387510299683,0.05879325419664383,0.5298380851745605
30,0.8921916762122949,right_ankle,0.6312750577926636,1.0854480266571045,0.0354742631316185,0.5601980090141296
31,0.9219313987527047,left_shoulder,0.48261430859565735,0.3443222939968109,0.033219534903764725,0.9991859197616577
31,0.9219313987527047,right_shoulder,0.602726936340332,0.33537596464157104,0.04844989627599716,0.9995341897010803
31,0.9219313987527047,left_hip,0.519953191280365,0.6455145478248596,0.009753087535500526,0.99525386095047
31,0.9219313987527047,right_hip,0.5880792140960693,0.6429101228713989,-0.010285778902471066,0.9948413372039795
31,0.9219313987527047,left_knee,0.5199796557426453,0.8751638531684875,0.04013873264193535,0.7348920702934265
31,0.9219313987527047,right_knee,0.6172913908958435,0.8653613328933716,0.02901333011686802,0.7893008589744568
31,0.9219313987527047,left_ankle,0.5075172185897827,1.0839587450027466,0.05854668468236923,0.5288370847702026
31,0.9219313987527047,right_ankle,0.6304091811180115,1.0860706567764282,0.0362316370010376,0.5585612654685974
32,0.9516711212931145,left_shoulder,0.4826243817806244,0.3442568778991699,0.03160467743873596,0.9991950392723083
32,0.9516711212931145,right_shoulder,0.6027278304100037,0.33543890714645386,0.04862242192029953,0.9995356202125549
32,0.9516711212931145,left_hip,0.5198233723640442,0.6454096436500549,0.009406999684870243,0.995306670665741
32,0.9516711212931145,right_hip,0.5878531336784363,0.6429036259651184,-0.00994437001645565,0.9948843717575073
32,0.9516711212931145,left_knee,0.519956648349762,0.8752077221870422,0.040108777582645416,0.7358943223953247
32,0.9516711212931145,right_knee,0.6169992685317993,0.8655256628990173,0.029904771596193314,0.7899072170257568
32,0.9516711212931145,left_ankle,0.5072721242904663,1.0839394330978394,0.05834805592894554,0.5283763408660889
32,0.9516711212931145,right_ankle,0.6300911903381348,1.0868759155273438,0.037078335881233215,0.5578705072402954
33,0.9814108438335244,left_shoulder,0.48261767625808716,0.3442526161670685,0.024886364117264748,0.9991911053657532
